minimum_time,maximum_time,mean_time,median_time,variance_time,kurtosis_time,skewness_time,coeff_of_var_time,iqr_time,trimmed_mean_time,entropy_time,proportion_of_zeros,minimum_freq,maximum_freq,mean_freq,median_freq,variance_freq,kurtosis_freq,skewness_freq,coeff_of_var_freq,iqr_freq,trimmed_mean_freq,entropy_freq,spectral_flatness
0.0,968.8333,227.00745,226.04166,44983.22,0.6494343,0.915214478969574,0.9324419,337.0916631221771,200.46129,7.270355783185555,0.17857142857142858,740279.06,11996763.0,3535801.5,2099669.5,9402881000000.0,1.4691663,1.6742148399353027,0.86724657,1921953.9375,2905347.2,4.527974091509894,0.7611668
0.0,1660.4,592.0547,585.2,122430.266,0.100847244,0.5040640234947205,0.58994824,441.43333435058594,574.0548,7.863166570854336,0.02120141342756184,1711792.2,35525812.0,11161727.0,8643521.0,79079110000000.0,1.273426,1.4298378229141235,0.7967086,8819110.75,9727443.0,4.557121238799619,0.74283445
0.0,1817.2,350.8348,375.28333,107255.375,0.8827014,0.7236708998680115,0.93187314,592.2916564941406,320.2434,7.413198251571554,0.15172413793103448,757809.6,22008280.0,5337727.5,3997699.5,20516467000000.0,3.9203086,1.9521195888519287,0.84858406,3414423.125,4539112.5,4.540720027786458,0.7522807
0.0,922.5,173.59753,63.183334,47154.19,0.51362205,1.1793134212493896,1.2487316,306.375,135.93062,7.0476983818615935,0.2920962199312715,685695.6,13478057.0,3355931.8,1870383.9,10724296000000.0,1.7681584,1.666661262512207,0.9758236,2569237.9375,2713360.0,4.408365896027955,0.6870001
7.0,1430.1,349.76566,318.91666,44353.63,3.8293252,1.1348936557769775,0.60059583,259.5833282470703,339.9025,7.350405390111688,0.0,928507.7,12483058.0,5088763.5,4549767.5,9061580000000.0,-0.5351684,0.5415788292884827,0.5915476,4243068.25,4887233.5,4.6959847870791664,0.8064747
0.0,884.4167,258.19336,255.78334,26987.715,0.6481402,0.5499483346939087,0.63464797,225.1166534423828,250.48712,7.2889639320152595,0.01015228426395939,529654.5,9831946.0,3065151.2,2816372.5,3656402600000.0,2.9125924,1.390006184577942,0.6238427,2326106.75,2865597.5,4.692828561839576,0.81232977
0.13333334,2644.8167,471.50244,395.45,150954.34,6.03703,1.810468316078186,0.82194906,454.5666809082031,425.32465,7.177478932779796,0.0,2631183.8,52204840.0,16315929.0,12975523.0,136101860000000.0,2.3623967,1.6988581418991089,0.71502334,9598284.0,14193596.0,4.647428106127962,0.8096542
0.0,1102.8833,418.969,415.68332,60058.535,-0.37481427,0.23285381495952606,0.5834606,341.9583511352539,413.36777,7.347010191336447,0.020100502512562814,1949173.8,15792299.0,5507116.5,3919658.5,11550285000000.0,1.1898961,1.425804853439331,0.6171235,3484392.75,4959344.5,4.718758996896863,0.8565682
0.0,1532.6,332.53525,291.65002,111265.9,-0.6049955,0.5740500092506409,1.0014468,575.375,298.29468,7.3712600757820415,0.28618421052631576,1823245.8,31688504.0,7012822.5,4368393.5,50669906000000.0,3.7263918,2.1312389373779297,1.0150378,3704568.375,5391396.5,4.417368425341966,0.71479684
27.4,1200.5,404.99918,357.225,53878.43,0.44100666,0.8818904161453247,0.5716039,296.40830993652344,384.51343,7.326352564906436,0.0,1501907.4,23038152.0,5874033.5,4647022.0,18818819000000.0,5.448182,2.0673301219940186,0.73851573,4681923.0,5183687.0,4.633909282643174,0.8034649
34.5,1288.6167,387.94363,360.59167,34411.766,1.9908538,0.9631892442703247,0.47709462,247.51250457763672,374.65848,7.634733968329704,0.0,386347.62,11450794.0,3994155.0,3542065.0,6106785500000.0,1.4739408,1.2419288158416748,0.6187018,2724440.5,3667954.0,4.698401076084567,0.8184073
4.0,1290.75,338.8554,321.43332,62555.574,0.5255282,0.6878354549407959,0.7364339,309.3000030517578,317.66815,7.341196632707607,0.0,610040.2,16402768.0,5345675.5,4875201.0,8667136000000.0,4.113339,1.6262567043304443,0.5507255,3587817.0,5010109.0,4.756457466707858,0.8600193
0.0,1083.5834,114.71641,0.0,39224.207,1.4356089,1.5446546077728271,1.7249789,237.69166564941406,73.54043,7.320578360644321,0.6683587140439933,113892.18,6284204.0,1136192.9,746508.2,1199363600000.0,12.942419,3.378925085067749,0.9638809,622069.75,933398.94,4.516977401881926,0.7620023
6.0,1312.9667,320.84576,270.9,48163.164,2.2221856,1.1758687496185303,0.68226975,238.68333435058594,301.11276,7.291446101850094,0.0,1202729.9,22151586.0,5959451.5,4090341.5,23867794000000.0,2.1029682,1.6163376569747925,0.81978476,4314401.75,5155638.0,4.552094511272905,0.75592965
0.0,3160.75,216.94725,0.0,132584.81,14.363146,2.8435370922088623,1.6765721,391.5708312988281,144.6559,7.219228503232649,0.5627705627705628,1549570.1,15255085.0,6831019.0,6174353.0,13221362000000.0,-0.35647273,0.7428369522094727,0.5322952,4239581.875,6527010.0,4.755877144224272,0.8611697
0.0,862.18335,80.46994,0.0,22005.441,4.367857,2.1385622024536133,1.841471,101.87083435058594,43.89262,6.999668820108728,0.5665236051502146,337571.03,4084039.8,1496747.8,1142779.6,1026178900000.0,0.49735856,1.140810251235962,0.676804,1019974.21875,1356269.2,4.652125272921435,0.79876876
0.0,1150.4333,197.37474,143.83333,50255.06,1.3999076,1.2684407234191895,1.1337823,314.4166564941406,160.66829,7.210570125050306,0.045936395759717315,724596.75,17138352.0,4380638.0,3400821.2,12932288000000.0,4.2267413,2.1124603748321533,0.82091904,1765817.625,3660811.2,4.579079655300451,0.7798235
0.0,984.9667,196.84444,5.0,70828.41,-0.07177901,1.090100646018982,1.350413,379.6000061035156,150.32463,7.3973366922150054,0.07565011820330969,833252.0,9944855.0,2602681.8,1849862.4,4962037300000.0,3.187296,2.036691427230835,0.8558722,1211875.1875,2091126.4,4.558728166352354,0.7841984
0.0,1658.2667,201.37866,7.0,93324.62,2.7387934,1.7439193725585938,1.5153646,341.03333950042725,135.21242,7.433777842238268,0.002150537634408602,1632062.0,15260679.0,6172808.5,4878354.5,16209328000000.0,-0.55654645,0.7544345259666443,0.6522284,6350803.75,5728266.0,4.658860293362757,0.7997596
0.0,4007.3667,216.73122,5.883333,155853.73,31.208584,4.201792240142822,1.8195695,350.6166687011719,137.29457,7.231018297038223,0.015086206896551725,2227149.2,25192656.0,10705144.0,10446482.0,26874112000000.0,0.31350493,0.6633915305137634,0.48425546,7393996.25,10367098.0,4.784956879370392,0.8759125
0.0,1487.6833,383.7473,445.76666,100778.375,-0.5392518,0.2644090950489044,0.82567275,603.9458557367325,363.22702,7.383207977093427,0.19083969465648856,1738573.8,18474798.0,5667268.0,5038827.0,16347091000000.0,1.9385629,1.5730887651443481,0.71342194,3793285.5,4931236.5,4.644581985080447,0.81027865
0.1,1479.6333,157.39404,104.39166,31543.045,10.750184,2.2000861167907715,1.1262621,246.7791748046875,131.54556,7.202140126169237,0.0,963198.0,7666228.0,3199896.0,2503459.5,3230398200000.0,-0.25046158,0.9448084831237793,0.56168413,2552616.3125,2976030.5,4.7441243342717065,0.8635691
